processing_time,total_target_area,total_target_area_length,vert_count,test_type,output_prefix
0.0941939,4911.65,448.273,492,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21300
1.33434,4911.65,448.273,492,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21300
0.146947,4860.8,441.114,483,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21500
1.33316,4860.8,441.114,483,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21500
0.104184,4809.13,440.345,477,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21700
1.25094,4809.13,440.345,477,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21700
0.159825,4754.12,440.051,474,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21900
1.18671,4754.12,440.051,474,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z21900
0.110412,4694.69,439.804,480,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22100
1.2015,4694.69,439.804,480,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22100
0.133655,4629.8,439.585,474,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22300
1.25115,4629.8,439.585,474,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22300
0.098913,4559.44,439.85,487,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22500
1.18171,4559.44,439.85,487,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22500
0.0968649,4482.66,440.131,494,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22700
1.14183,4482.66,440.131,494,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22700
0.135246,4399.39,440.39,503,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22900
1.08445,4399.39,440.39,503,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z22900
0.0663512,1426.74,378.807,498,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2300
0.171795,1426.74,378.807,498,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2300
0.102374,4310.29,440.542,492,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23100
1.13857,4310.29,440.542,492,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23100
0.0976169,4214.71,440.423,490,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23300
1.18861,4214.71,440.423,490,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23300
0.151754,4113.14,436.823,498,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23500
1.09559,4113.14,436.823,498,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23500
0.108352,4006.33,434.73,494,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23700
1.02937,4006.33,434.73,494,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23700
0.09129,3893.62,433.78,503,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23900
1.02633,3893.62,433.78,503,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z23900
0.128687,3774.19,433.318,509,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24100
0.922195,3774.19,433.318,509,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24100
0.0998859,3647.94,433.087,530,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24300
0.892063,3647.94,433.087,530,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24300
0.086869,3514.28,433.081,538,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24500
0.889945,3514.28,433.081,538,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24500
0.118224,3371.99,433.326,536,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24700
0.88119,3371.99,433.326,536,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24700
0.0883629,3222.75,433.777,546,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24900
0.876385,3222.75,433.777,546,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z24900
0.064955,1617.66,402.638,526,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2500
0.245177,1617.66,402.638,526,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2500
0.106211,3065.82,434.298,565,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25100
0.778457,3065.82,434.298,565,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25100
0.0833158,2901.07,434.924,554,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25300
0.673808,2901.07,434.924,554,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25300
0.076272,2727.04,435.572,566,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25500
0.569603,2727.04,435.572,566,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25500
0.0641191,2542.61,436.48,572,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25700
0.585053,2542.61,436.48,572,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25700
0.0847681,2344.29,438.828,569,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25900
0.518046,2344.29,438.828,569,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z25900
0.0684011,2121.69,419.594,578,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26100
0.424635,2121.69,419.594,578,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26100
0.070339,1914.37,414.811,542,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26300
0.359702,1914.37,414.811,542,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26300
0.057476,1708.84,406.574,535,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26500
0.294462,1708.84,406.574,535,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26500
0.0551519,1500.69,379.72,505,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26700
0.224259,1500.69,379.72,505,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26700
0.0485849,1328.73,372.529,484,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26900
0.133874,1328.73,372.529,484,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z26900
0.06304,1825.86,411.421,546,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2700
0.331612,1825.86,411.421,546,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2700
0.047168,1146.74,354.544,466,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27100
0.11987,1146.74,354.544,466,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27100
0.0227001,948.574,313.042,415,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27300
0.076369,948.574,313.042,415,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27300
0.0363801,770.228,269.05,357,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27500
0.0334678,770.228,269.05,357,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27500
0.0160589,613.176,226.886,289,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27700
0.022161,613.176,226.886,289,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27700
0.013325,477.307,183.614,218,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27900
0.00508094,477.307,183.614,218,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z27900
0.011085,362.363,142.242,177,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28100
0.00374007,362.363,142.242,177,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28100
0.0109971,261.436,104.74,127,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28300
0.00208998,261.436,104.74,127,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28300
0.00400114,173.487,75.291,87,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28500
0.00138998,173.487,75.291,87,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28500
0.00674701,98.5011,47.718,54,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28700
0.000840902,98.5011,47.718,54,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28700
0.00125098,34.9931,23.882,30,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28900
0.000433922,34.9931,23.882,30,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z28900
0.0687761,2031.63,415.924,568,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2900
0.380588,2031.63,415.924,568,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z2900
0.00199318,73.1315,35.921,41,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z300
0.000813007,73.1315,35.921,41,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z300
0.075845,2245.08,437.249,601,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3100
0.459843,2245.08,437.249,601,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3100
0.0752139,2460.38,438.218,576,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3300
0.522567,2460.38,438.218,576,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3300
0.075572,2649.09,436.552,576,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3500
0.607066,2649.09,436.552,576,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3500
0.076741,2827.82,435.726,572,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3700
0.621207,2827.82,435.726,572,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3700
0.110868,2996.2,435.354,570,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3900
0.686482,2996.2,435.354,570,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z3900
0.0958781,3156.52,434.999,566,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4100
0.750136,3156.52,434.999,566,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4100
0.0809271,3308.67,434.005,553,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4300
0.812665,3308.67,434.005,553,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4300
0.104299,3453.68,433.338,540,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4500
0.849461,3453.68,433.338,540,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4500
0.0856211,3591.57,433.014,521,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4700
0.891811,3591.57,433.014,521,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4700
0.0863631,3721.02,433.335,526,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4900
0.903613,3721.02,433.335,526,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z4900
0.00346804,141.45,62.727,72,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z500
0.00135398,141.45,62.727,72,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z500
0.113817,3843.19,433.585,501,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5100
0.929893,3843.19,433.585,501,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5100
0.103062,3958.94,434.253,501,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5300
0.9983,3958.94,434.253,501,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5300
0.104316,4068.33,435.541,487,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5500
0.999591,4068.33,435.541,487,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5500
0.141537,4171.79,440.095,478,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5700
1.05725,4171.79,440.095,478,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5700
0.102426,4270.06,440.111,471,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5900
1.00127,4270.06,440.111,471,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z5900
0.120156,4362.49,440.087,474,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6100
1.16337,4362.49,440.087,474,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6100
0.127646,4448.08,439.828,474,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6300
1.12252,4448.08,439.828,474,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6300
0.0899,4527.53,439.786,484,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6500
1.10446,4527.53,439.786,484,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6500
0.158607,4600.37,440.031,494,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6700
1.14558,4600.37,440.031,494,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6700
0.110365,4667.23,440.1,494,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6900
1.21143,4667.23,440.1,494,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z6900
0.00361323,221.942,94.281,116,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z700
0.00190902,221.942,94.281,116,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z700
0.143471,4728.66,440.037,503,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7100
1.34376,4728.66,440.037,503,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7100
0.110132,4785.59,440.44,491,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7300
1.22123,4785.59,440.44,491,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7300
0.141972,4839.62,440.936,486,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7500
1.22071,4839.62,440.936,486,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7500
0.110716,4889.99,443.489,476,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7700
1.26789,4889.99,443.489,476,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7700
0.140192,4940.92,450.222,459,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7900
1.27193,4940.92,450.222,459,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z7900
0.116249,4985.66,449.667,453,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8100
1.33622,4985.66,449.667,453,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8100
0.145683,5026.24,449.526,451,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8300
1.36416,5026.24,449.526,451,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8300
0.137045,5063.76,449.497,453,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8500
1.31475,5063.76,449.497,453,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8500
0.149886,5098.04,449.619,447,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8700
1.39632,5098.04,449.619,447,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8700
0.110647,5130.16,449.645,448,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8900
1.37547,5130.16,449.645,448,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z8900
0.00498796,315.689,129.438,160,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z900
0.00272202,315.689,129.438,160,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z900
0.140529,5160.11,449.661,446,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9100
1.37478,5160.11,449.661,446,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9100
0.1161,5187.52,449.718,455,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9300
1.28485,5187.52,449.718,455,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9300
0.148345,5212.04,449.714,460,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9500
1.45368,5212.04,449.714,460,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9500
0.128177,5234.42,449.639,454,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9700
1.39102,5234.42,449.639,454,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9700
0.142391,5255.64,449.784,448,InwardDistributed,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9900
1.43851,5255.64,449.784,448,naive,saw-grip-slotwidth-1-5mm--rotated_outline_mesh0_z9900
0.00590277,236.555,54.5,92,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z100
0.00324321,236.555,54.5,92,naive,screw-and-knurled-knobHD_outline_mesh0_z100
0.0701962,279.376,73.24,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z10100
0.0569019,279.376,73.24,160,naive,screw-and-knurled-knobHD_outline_mesh0_z10100
0.0343599,287.301,73.702,127,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z10300
0.0449929,287.301,73.702,127,naive,screw-and-knurled-knobHD_outline_mesh0_z10300
0.072233,280.048,72.762,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z10500
0.057457,280.048,72.762,160,naive,screw-and-knurled-knobHD_outline_mesh0_z10500
0.0691249,277.565,72.402,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z10700
0.0539958,277.565,72.402,128,naive,screw-and-knurled-knobHD_outline_mesh0_z10700
0.0730939,281.068,72.998,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z10900
0.055599,281.068,72.998,160,naive,screw-and-knurled-knobHD_outline_mesh0_z10900
0.0704401,277.867,72.502,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z1100
0.0396199,277.867,72.502,160,naive,screw-and-knurled-knobHD_outline_mesh0_z1100
0.0566411,285.486,74.208,188,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z11100
0.0384581,285.486,74.208,188,naive,screw-and-knurled-knobHD_outline_mesh0_z11100
0.077708,278.498,72.204,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z11300
0.0659752,278.498,72.204,160,naive,screw-and-knurled-knobHD_outline_mesh0_z11300
0.0897849,277.917,72.196,146,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z11500
0.0414729,277.917,72.196,146,naive,screw-and-knurled-knobHD_outline_mesh0_z11500
0.0768731,282.948,73.524,159,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z11700
0.0489368,282.948,73.524,159,naive,screw-and-knurled-knobHD_outline_mesh0_z11700
0.07375,282.803,73.938,180,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z11900
0.0625491,282.803,73.938,180,naive,screw-and-knurled-knobHD_outline_mesh0_z11900
0.0776632,277.753,72.568,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z12100
0.0385981,277.753,72.568,160,naive,screw-and-knurled-knobHD_outline_mesh0_z12100
0.069145,278.739,73.107,159,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z12300
0.0488341,278.739,73.107,159,naive,screw-and-knurled-knobHD_outline_mesh0_z12300
0.0581319,285.611,74.416,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z12500
0.0413489,285.611,74.416,160,naive,screw-and-knurled-knobHD_outline_mesh0_z12500
0.0646012,280.38,73.058,152,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z12700
0.036792,280.38,73.058,152,naive,screw-and-knurled-knobHD_outline_mesh0_z12700
0.072737,277.16,71.912,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z12900
0.0495961,277.16,71.912,128,naive,screw-and-knurled-knobHD_outline_mesh0_z12900
0.0696731,282.997,73.994,173,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z1300
0.05323,282.997,73.994,173,naive,screw-and-knurled-knobHD_outline_mesh0_z1300
0.0761051,280.004,73.346,158,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z13100
0.057945,280.004,73.346,158,naive,screw-and-knurled-knobHD_outline_mesh0_z13100
0.0457819,286.634,73.711,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z13300
0.064543,286.634,73.711,128,naive,screw-and-knurled-knobHD_outline_mesh0_z13300
0.0690639,278.969,73.048,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z13500
0.0544691,278.969,73.048,160,naive,screw-and-knurled-knobHD_outline_mesh0_z13500
0.072597,277.406,72.392,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z13700
0.034898,277.406,72.392,128,naive,screw-and-knurled-knobHD_outline_mesh0_z13700
0.064626,281.89,73.813,191,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z13900
0.04109,281.89,73.813,191,naive,screw-and-knurled-knobHD_outline_mesh0_z13900
0.065784,283.803,74.211,177,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z14100
0.038624,283.803,74.211,177,naive,screw-and-knurled-knobHD_outline_mesh0_z14100
0.066462,277.952,72.762,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z14300
0.052783,277.952,72.762,160,naive,screw-and-knurled-knobHD_outline_mesh0_z14300
0.0701249,278.076,72.436,192,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z14500
0.0370021,278.076,72.436,192,naive,screw-and-knurled-knobHD_outline_mesh0_z14500
0.06303,284.342,73.68,192,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z14700
0.0494821,284.342,73.68,192,naive,screw-and-knurled-knobHD_outline_mesh0_z14700
0.0816479,281.576,73.846,190,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z14900
0.0540659,281.576,73.846,190,naive,screw-and-knurled-knobHD_outline_mesh0_z14900
0.0763469,282.812,73.588,156,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z1500
0.0588932,282.812,73.588,156,naive,screw-and-knurled-knobHD_outline_mesh0_z1500
0.0795469,277.483,72.326,152,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z15100
0.0513589,277.483,72.326,152,naive,screw-and-knurled-knobHD_outline_mesh0_z15100
0.0728889,279.445,73.178,152,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z15300
0.0486698,279.445,73.178,152,naive,screw-and-knurled-knobHD_outline_mesh0_z15300
0.0412359,287.386,73.634,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z15500
0.089855,287.386,73.634,128,naive,screw-and-knurled-knobHD_outline_mesh0_z15500
0.0863769,279.972,73.367,145,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z15700
0.0458961,279.972,73.367,145,naive,screw-and-knurled-knobHD_outline_mesh0_z15700
0.078316,277.553,72.208,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z15900
0.052511,277.553,72.208,128,naive,screw-and-knurled-knobHD_outline_mesh0_z15900
0.0680511,281.239,73.653,191,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z16100
0.0415061,281.239,73.653,191,naive,screw-and-knurled-knobHD_outline_mesh0_z16100
0.051651,285.319,73.778,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z16300
0.066319,285.319,73.778,160,naive,screw-and-knurled-knobHD_outline_mesh0_z16300
0.0660889,278.677,72.86,137,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z16500
0.0414481,278.677,72.86,137,naive,screw-and-knurled-knobHD_outline_mesh0_z16500
0.0632448,277.902,72.212,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z16700
0.0507171,277.902,72.212,160,naive,screw-and-knurled-knobHD_outline_mesh0_z16700
0.0721531,283.199,73.899,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z16900
0.0571649,283.199,73.899,160,naive,screw-and-knurled-knobHD_outline_mesh0_z16900
0.073442,277.798,72.57,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z1700
0.0548971,277.798,72.57,160,naive,screw-and-knurled-knobHD_outline_mesh0_z1700
0.0622149,282.535,73.655,159,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z17100
0.0612938,282.535,73.655,159,naive,screw-and-knurled-knobHD_outline_mesh0_z17100
0.0707822,277.715,72.543,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z17300
0.0506048,277.715,72.543,160,naive,screw-and-knurled-knobHD_outline_mesh0_z17300
0.086395,278.709,73.058,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z17500
0.049943,278.709,73.058,160,naive,screw-and-knurled-knobHD_outline_mesh0_z17500
0.02952,285.746,73.541,96,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z17700
0.0647509,285.746,73.541,96,naive,screw-and-knurled-knobHD_outline_mesh0_z17700
0.0773239,280.584,73.516,145,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z17900
0.0551951,280.584,73.516,145,naive,screw-and-knurled-knobHD_outline_mesh0_z17900
0.0702031,277.138,71.788,159,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z18100
0.0559561,277.138,71.788,159,naive,screw-and-knurled-knobHD_outline_mesh0_z18100
0.06689,280.005,73.518,192,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z18300
0.033267,280.005,73.518,192,naive,screw-and-knurled-knobHD_outline_mesh0_z18300
0.0390968,286.464,73.734,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z18500
0.061975,286.464,73.734,128,naive,screw-and-knurled-knobHD_outline_mesh0_z18500
0.067832,278.922,73.074,160,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z18700
0.037343,278.922,73.074,160,naive,screw-and-knurled-knobHD_outline_mesh0_z18700
0.0555091,277.459,72.512,128,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z18900
0.0424929,277.459,72.512,128,naive,screw-and-knurled-knobHD_outline_mesh0_z18900
0.072057,278.632,72.96,131,InwardDistributed,screw-and-knurled-knobHD_outline_mesh0_z1900
0.0515711,278.632,72.96,131,naive,screw-and-knurled-knobHD_outline_mesh0_z1900
